,MEdID,Review
240,MED_58,"Rude staff. They lost my paperwork and then required me to jump through hoops for my visit, requiring a doctor release although I prior treatment with their office. I left having wasted my time."
241,MED_58,"Not only do I go to AHC for regular maintenance, but so do many of our athletes at CrossFit Sixth City and Cleveland Strength and Conditioning. We regularly utilize their awesome chiropractors, massage therapists and PT for maintenance, injuries and health evaluations and screenings for ourselves and our athletes. I also look forward to working with the new ART specialist. There is many places I personally trust with my health and wellness. AHC won't let you down."
242,MED_58,"First I want to say the actual physical massage was great - 4 stars there!! However....I went here on a Groupon for a 60-minute deep tissue massage. The hours here are quite strict and do not include weekends! This makes calling and obtaining an appointment difficult. I finally requested an appointment online and a friendly receptionist called me back a few days later. Subsequent calls on the day of my appointment to see if I could move it up earlier and again for directions were answered promptly and in a friendly manner. Even though I called about being seen early I was actually seen....you guessed it! Late! I would have rather been told 'no I couldn't be seen early' than be told to come early and then not even be seen at my initial appointment time!! The receptionist even left talking on her mobile while I will still waiting. The office is inside the main building of Lutheran Hospital. Go in the main doors. Right. Find the elevator in the far right corner. Go to floor ""1"". Find suite 1000 - A+ for signage to the suite. They have a one person (not spotlessly clean) bathroom in their office but have no keys to the restroom down the hall. The office was old: carpeting, waiting room chairs, etc... The quality of the massage was great, however it was done in a room with two overhead florescent lights so not very peaceful. And the breath of the lady working on me was a mixture of smoke/mint gum. Gross. And when it was time to lie face down the face cradle was covered in several crinkly and rough bathroom paper towels instead of a soft maybe even warmed towel. All in all I won't be back - I can get just as good a massage elsewhere plus a good environment."
243,MED_58,I had a terrible pain in the back of my neck and that extended down to my back which both were causing a headache. This had been going on for 2 weeks so I was in need of a chiropractor. I did a Yelp and Google search and found Allied Health and saw they were close to my office. I got in that same day when I called and Dr.Ty took care f my issue. The entire staff was friendly and knowledgeable about my issue and identified what I had going on. Highly recommend this place
244,MED_58,"The people in the office were all very nice and helpful, however, I was unspeakably disappointed with the massage I received, especially since someone I know told me to go here. I'm so confused. I was very specific with what I needed done--I came to get a massage that would help alleviate low back and knee pain, not a massage for pleasure--and continued to try and communicate that the pressure was not enough. And when she did give me more pressure, it was strange and not at all logical. She also didn't get to the two main areas I explicitly said were giving me trouble. I assumed she was going to get to both sides, but instead she spent all her time on my shoulders (probably because that's easier than the QL, piriformis, effort-wise), and my knee cap (?!?! ouch!) (which ended up irritating the tendons tremendously--and I tried to gently suggest that knee-cap shifting does not help me...and she didn't listen and it was awkward...) and then did the wrong side when she did finally get to the QL and never moved on to the other side. WHOOPS. So I left off lopsided and furious. For me, there are few things more excruciating than a bad massage.Like I said, I feel bad giving a negative review because employee-wise--front desk, management, were all kind, but I cannot recommend anyone to go here for a deep tissue massage."
245,MED_58,"Dr. Ty and the team at AHC are extremely attentive and accessible. I routinely call for same-day appointments and am seen without delay. The location could not be more convenient - whether you are working downtown, living east side, west side or right across the street - the team at AHC won't disappoint. I typically see results in the same day - but what is the best part for me is the onsite combination of chiropractic care and the sports medicine doctor they have on staff. Keep up the great work AHC team...or else..."
246,MED_58,"I would highly recommend this place to anyone in need of a chiropractor, physical therapist, or a medical massage. The staff is amazing and really takes an interest in who you are and their focus is getting you better as soon as possible. The environment is welcoming and the staff is very personable. I never once had a bad experience. Allied is nothing but the best and if you want a fast recovery or relief of pain this is the place to go!"
247,MED_58,"I have been a patient at AHC for several years and through multiple weekend warrior injuries, including a car accident.  I had been to several other chiropractors and physical therapists in the past, but by far the staff here is the best and I feel like they actually care about me and how I feel.  Their new office is beautiful and the staff is always friendly.  I get to see everyone I need in the same office so it's very convenient for me. There are both medical doctors, physical therapists and chiropractic treatment there. Also they were all in my insurance network."
248,MED_60,"If there's a better place for physical therapy on earth, I have yet to find a better one than Benchmark Physical Therapy.I have been to every TP practitioner from LA to NYC, and my discovery of Benchmark in Midtown Atlanta was the best single decision of my life. While most PT places are cold and uncaring, Benchmark is friendly and supportive. Where most PTs just ""go through the motions"" of helping you, showing you a few boring exercises and telling you to ""roll on the big ball..."", Benchmark explains and demonstrates a level of expertise that I never even new existed, anywhere.It started the moment I just picked them from a big list I got from my physician. The first person I talked to was a terrific woman named, 'Holly,' who moved heaven and earth to get me in as soon as possible, after I'd torn my rotator cuff from my arduous relocation to ATL. But meeting my therapist, one Sam Crowley, was the greatest single experience I've ever had by any TP of the past 27-years. His understanding of physical therapy (he has a doctor degree in the profession... rare indeed) and his THOROUGHNESS, PROFESSIONALISM, AND ABILITY TO PROVIDE ME NEARLY MIRACULOUS RELIEF FROM MY DEBILITATING PAIN WAS SOMETHING TO BEHOLD. I have never had anyone actually use physical manipulation to provide immediate relief. In my second week, he even introduced a form of accupuncture for my injury that gave me even MORE pain relief. Unbelievable. Now, instead of dreading going to my PT, I actually look forward to it! If you value your health, if you're looking for someone with the ability to give you the hands-on care you deserve, if you're looking for the best in the business, look no further. Please give Benchmark Midtown a call, and please tell their entire staff that I personally told you to call these marvelous people. I feel blessed just have found them."
249,MED_60,"Awesome experience here! Kyle was amazing and helped me through my elbow injury with various exercises, stretches, and massage. He always made sure I was comfortable and was rooting for me during my recovery. There was a wide variety of equipment and tools available to help me regain my strength and flexibility. In addition, all the staff were friendly and welcoming, and I definitely enjoyed my weekly visits. Thank you BenchMark!"
250,MED_60,"As a former Personal Trainer, fitness and recovery from unintended accidents was always a thought in the back of my mind. When the dreaded day came it rocked my world and effected my employment. Fortunately, I was advised to visit BenchMark Physical Therapy. I could never have been recommended a more professional, courteous, or knowledgeable group of recovery experts. Allison Kuzma, and Jeff Sondergard are second to none. Steady improvements mixed with clear concise information are their trademark; 100% satisfaction is their hallmark. The English language is inadequate to express my full appreciation for their dedication to my recovery. And, their staff...Holli, the voice on the ""Bench"" makes it a totally rewarding experience."
251,MED_60,Stellar place for PT - Christina and the rest of the staff get top marks for getting me back to pre-surgery levels of competition.
252,MED_60,"I called in asking for a self-pay rate (no insurance) and was able to get scheduled within 4 hours of calling in, and also had a clear self-pay rate ($90/session, with the first session being $180). The doctor had an intern shadowing her and they did a bunch of tests before prescribing some exercises for me and setting me up for appointments this and next week.This definitely feels like a more communal space with lots of people in the same room, so way less hoity-toity than a couple other places I have been to recently, but their process was efficient, their staff was good, and I thought it was a fair price after the ridiculous price OrthoAtlanta quoted me. I'll update this after 2 weeks of therapy but so far, I've been really impressed.Things they could improve on: they have no patient portal, so I can't self-schedule my follow up appointments, which sucks. Also, they use paper forms for everything, whereas I'd like to be able to fill out forms before getting to the office and being able to retrieve those easily when needed. I'm not sure where all this paper goes, because it didn't seem like they had a super sophisticated system"
253,MED_61,"I've had chronic pain in my back and hips for the last 10 years. I have stenosis and severe arthritis, which has resulted in a lumbar laminectomy (2009) and R & L hip replacements (2014). My pain had gotten worse over time, forcing me to curtail my activities or even to get out of bed. I saw a neurologist 2 months ago, who ordered Physical Therapy (PT) for the pain and stiffness I experienced. I started with Joe Kafati, DPT, who gave me deep tissue massages to relieve pain, spasms and to increase mobility. He taught me a series of stretching and strength-enhancing exercises for my abdomen and thighs. I felt improvement after the first week; I was able to straighten up in the morning and walk around with significant relief of my hips and back!Joe and the staff at Rebound PT work as a team, always welcoming and helpful. I was given hope and a new start in life, with significantly less pain. I am comfortable with the exercises I will do at home to maintain my flexibility and comfort with activity. I am so glad to have had this therapy after a decade of progressive pain. Thank goodness to Joe and all the PT staff, I will run (or skip) back there for any additional health or mobility needs!"
254,MED_61,"Went to Rebound for pre and post surgery for a torn meniscus. The entire staff is great! Joe and Bradley worked with me. While there was plenty of sweat and hard work, their attitudes and personalities made the process enjoyable. Good at listening to any concerns. Good at pushing me but also good at cautioning me from overdoing anything. Just what I needed!"
255,MED_61,"Joe and the staff at Rebound are great! They actually listen to you, look at any reports you bring (MRI, X-ray, etc) and seem genuinely caring. I will absolutely go back with any future needs!"
256,MED_61,"I have had issues with my hip for the years and after many doctors and physical therapists, was referred to Joe at Rebound. Joe is just awesome! He is fun and friendly and a great physical therapist. I had pain just balancing on my leg and after the first appointment, felt so much better with significantly less pain.The equipment and facility are both clean, modern and new and is a great environment for PT. The staff are also professional and frienfly."
257,MED_61,Rebound Physical Therapy is a fabulous facility with skilled doctors and a friendly staff. I fell running and earned myself compression fractures in the bottom of my femur in May. Joe has been instrumental in reducing the pain while helping me rebuild my muscles from stopping running. He is excellent at asking questions and listening to understand what is causing the pain and the source of it to correctly and efficiently treat the pain and aid in an effective recovery. Joe assigned home exercises to work with my weekly PT sessions and also provided alternate exercises for when I was on 1000 mile road trips to do while sitting.
258,MED_61,Outstanding staff. Rebound PT has a friendly and supportive team who are concerned for your recovery. There is no question where I will go if I need PT services again.
259,MED_62,"Dr. Eric and Dr. Meeks were very professional and I feel great every time I leave their office. The overall staff is always very friendly and my appointments are prompt, which is good with my busy schedule!I would highly recommend to anyone looking for chiropractic care in the Cleveland area."
260,MED_62,"Meh. Not great. $150 for initial visit which included a lot of interview and waiting. The place seemed dirty and felt like a warehouse. There were temporary walls put up to block visually but nothing to block the sound of other chatty patients. There was a guy with a voice like Roseanne Bar's husband Dan. I could here him the whole time. I could tell you his life story. He works third shift, likes to take his Addrroll in the afternoon and his ambiance when he gets off work. Bla bla bla. He was soooo loud. They put me through a super long interview and then put me in a room to do stem on but on such a low power that I couldn't feel it, even after I asked her to turn it up the voltage. Plus the massage table looked dirty. There were oil and lotion marks on the table meaning they don't clean between clients. Then the chiropractor saw me for 1 minute and only adjusted one spot. The massage therapist was nice but it was short. What a waste of time, money, and life."
261,MED_62,great practice and great staff. They truly care about patients and take your care seriously. Dr Ty is a great chiropractor and they have various medical staff as well. They are great at what they do and they took care of my back with adjustments as well as therapy.
262,MED_62,"EXCELLENT. I tried a number of places in Cleveland before finding AHC. I have now been going regularly for years - every time I injure myself. I use and have used their chiropractic, massage and physio staff, all of whom are really, really good at what they do.  Wonderful staff, great service, very effective. They have a number of people in every position, making sure that there is variety and breadth of expertise. THE BEST FACILITY IN CLEVELAND, and probably the best I've used in any of the cities I have lived in."
263,MED_62,"I am sorry to say that I was not very impressed with the care I received at AHC. I went in for a sports injury that I expected would require some PT. I ended up working with a Nurse Practitioner and the Physical Therapist. Both of these women were not who is listed under ""Staff"" on their website. I know it's a little thing, but I like to be able to do some background research on the people treating me before I go to my appointment. So it was just surprising to be seen by new people. Why are these people not on their website?Everyone was very ""nice,"" but I felt rushed in both of my appointments and did not get the sense that anybody wanted to really focus on my specific issue and the background behind my injury. My experience with the Nurse Practitioner was fine, but nothing special. But my experience with the PT was truly underwhelming. First, I get there at 5:15 for a 5:30 appointment. I didn't get called back until around 5:45. And when the PT comes to bring me back for my appointment, she says ""I hear you're having some low back issues!"" However, I don't have any low back issues; I have anterior hip pain! Then she is taking notes on her computer when I am describing my issue and pain points when her computer dies. She then says ""my computer died. But no problem, it's not important."" If it's not important, why are you taking notes in the first place? And maybe it is important so you'll actually know what my issue is for my next appointment. Around 6PM, the PT told me that I just bruised my hip joint. But there was no explanation why a strong, healthy 25 year old is bruising is hip joint and why we could induce pain unweighted, etc. She just told me to ""stretch"" and gave a basic hamstring stretch. When I asked about stability exercises, her immediate response at 6:02PM was ""I will show you some, but just so you know, we close at 6. But I will let stay a little late this time."" However, I got there at 5:15 and wasn't called back until 5:45! I believe I should be entitled to my full allotment of time, and didn't appreciate her being in such a rush to leave--especially considering it was they who were running late.Also, their hours are not super convenient. The latest they are open is 6PM, which is not super helpful if you work to 5:30. This is only a small complaint compared to the quality of care received, but it is still something that could be improved. I wanted to enjoy my experience at AHC, but I was just underwhelmed and disappointed. I went somewhere else, and the experience was night and day."
264,MED_62,"Been to several chiropractors and by far the best to date. Treatment of stim, adjustment, and massage every visit has my pain and discomfort virtually gone. Staff is friendly, visits are on time and efficient. I won't be going anywhere else anytime soon."
265,MED_62,"This place is horrible. At first the treatment is great, but after about 2 weeks it starts to turn. This staff and company puts themselves before the patients. Don't have a patient do almost 2 hours of therapy and then not get a massage like they are supposed to do. Its not our problem that the company or staff decides to over book. I requested my medical records from them a week in a half in advance so i could follow up with my orthopedic. Of course that didn't happen. Oh and not to mention that you go there for therapy and they don't even send your final results to the doctor. They just say your done and follow up with your doctor if your still in pain. What kind of crap is that????!!! So im here at my orthopedic appointment and have no results for my therapy. I asked them to send them now please, which its 9:40 am on a Tuesday. They said they can't until tomorrow. Really??? You cant take 5 mins of your time to fax your records? I will NEVER go back here nor will i ever recommend it so someone. They just opened and i feel they need to be closed. Just horrible, they do it for the money not the patient."
266,MED_62,"Rude staff. They lost my paperwork and then required me to jump through hoops for my visit, requiring a doctor release although I prior treatment with their office. I left having wasted my time."
267,MED_62,"Not only do I go to AHC for regular maintenance, but so do many of our athletes at CrossFit Sixth City and Cleveland Strength and Conditioning. We regularly utilize their awesome chiropractors, massage therapists and PT for maintenance, injuries and health evaluations and screenings for ourselves and our athletes. I also look forward to working with the new ART specialist. There is many places I personally trust with my health and wellness. AHC won't let you down."
268,MED_62,"First I want to say the actual physical massage was great - 4 stars there!! However....I went here on a Groupon for a 60-minute deep tissue massage. The hours here are quite strict and do not include weekends! This makes calling and obtaining an appointment difficult. I finally requested an appointment online and a friendly receptionist called me back a few days later. Subsequent calls on the day of my appointment to see if I could move it up earlier and again for directions were answered promptly and in a friendly manner. Even though I called about being seen early I was actually seen....you guessed it! Late! I would have rather been told 'no I couldn't be seen early' than be told to come early and then not even be seen at my initial appointment time!! The receptionist even left talking on her mobile while I will still waiting. The office is inside the main building of Lutheran Hospital. Go in the main doors. Right. Find the elevator in the far right corner. Go to floor ""1"". Find suite 1000 - A+ for signage to the suite. They have a one person (not spotlessly clean) bathroom in their office but have no keys to the restroom down the hall. The office was old: carpeting, waiting room chairs, etc... The quality of the massage was great, however it was done in a room with two overhead florescent lights so not very peaceful. And the breath of the lady working on me was a mixture of smoke/mint gum. Gross. And when it was time to lie face down the face cradle was covered in several crinkly and rough bathroom paper towels instead of a soft maybe even warmed towel. All in all I won't be back - I can get just as good a massage elsewhere plus a good environment."
269,MED_62,I had a terrible pain in the back of my neck and that extended down to my back which both were causing a headache. This had been going on for 2 weeks so I was in need of a chiropractor. I did a Yelp and Google search and found Allied Health and saw they were close to my office. I got in that same day when I called and Dr.Ty took care f my issue. The entire staff was friendly and knowledgeable about my issue and identified what I had going on. Highly recommend this place
270,MED_62,"The people in the office were all very nice and helpful, however, I was unspeakably disappointed with the massage I received, especially since someone I know told me to go here. I'm so confused. I was very specific with what I needed done--I came to get a massage that would help alleviate low back and knee pain, not a massage for pleasure--and continued to try and communicate that the pressure was not enough. And when she did give me more pressure, it was strange and not at all logical. She also didn't get to the two main areas I explicitly said were giving me trouble. I assumed she was going to get to both sides, but instead she spent all her time on my shoulders (probably because that's easier than the QL, piriformis, effort-wise), and my knee cap (?!?! ouch!) (which ended up irritating the tendons tremendously--and I tried to gently suggest that knee-cap shifting does not help me...and she didn't listen and it was awkward...) and then did the wrong side when she did finally get to the QL and never moved on to the other side. WHOOPS. So I left off lopsided and furious. For me, there are few things more excruciating than a bad massage.Like I said, I feel bad giving a negative review because employee-wise--front desk, management, were all kind, but I cannot recommend anyone to go here for a deep tissue massage."
271,MED_62,"Dr. Ty and the team at AHC are extremely attentive and accessible. I routinely call for same-day appointments and am seen without delay. The location could not be more convenient - whether you are working downtown, living east side, west side or right across the street - the team at AHC won't disappoint. I typically see results in the same day - but what is the best part for me is the onsite combination of chiropractic care and the sports medicine doctor they have on staff. Keep up the great work AHC team...or else..."
272,MED_62,"I would highly recommend this place to anyone in need of a chiropractor, physical therapist, or a medical massage. The staff is amazing and really takes an interest in who you are and their focus is getting you better as soon as possible. The environment is welcoming and the staff is very personable. I never once had a bad experience. Allied is nothing but the best and if you want a fast recovery or relief of pain this is the place to go!"
273,MED_62,"I have been a patient at AHC for several years and through multiple weekend warrior injuries, including a car accident.  I had been to several other chiropractors and physical therapists in the past, but by far the staff here is the best and I feel like they actually care about me and how I feel.  Their new office is beautiful and the staff is always friendly.  I get to see everyone I need in the same office so it's very convenient for me. There are both medical doctors, physical therapists and chiropractic treatment there. Also they were all in my insurance network."
274,MED_63,"I cannot say enough good things about Intown PT. Ingrid is a magician. When I injured my shoulder, I thought I could fix it with no issues. I stretched, did sauna, cryo, reiki massage, sports massage, even energy healing. I went to Ingrid 2 hours ago and already feel 90% better. I don't understand how someone can be so good at their job."
275,MED_63,"After an urgent care visit for a pulled muscle in my neck, I called Intown PT. Muscle relaxers, pain meds - nothing was helping. Two dry needling sessions in, I was good as new. Almost miraculous, frankly. Highly recommend."
276,MED_63,"Both Ingrid and Jennifer are great. They used dry needling and other techniques to cure my back pain. I had gone to chiropractors and physical therapy for years with limited relief. But after a few sessions with them, my back stopped hurting for the first time in many years. I still have a sensitive back but nothing like before seeing them. One more thing, the receptionist, Katy is very efficient and easy to work with."
277,MED_63,Intown PT is fantastic! They helped me regain mobility in my hips that I thought was out of my reach. I highly recommend them to anyone who leads an active lifestyle.
278,MED_63,"OK, here's the deal: by looking at the red-cord contraption hanging from the ceiling, you'd think it was a S&M sex machine. (Not that I'd know - honest.) But after 2+ months of a disastrous lower back situation--to the point where I thought I was in traction--the *entire problem literally melted away. Ingrid Anderson is not only good at what she does--she's a phenomenally great person to talk to and confide in as well. Trustworthy, smart and dynamic. Bring your issues and she'll know how to fix them. She had surprising, drill-down knowledge of my male-centric issues and had a pointed empathy that really struck a cord (letter changed for the intended bad pun).In addition to all that, Ingrid gave me some great pointers on how to exercise in a smarter way that doesn't tax the body as hard as traditional stuff. It's a tack I'm going to take from now on to protect against injury in the future.So, if you're ailing about something, go. You'll leave there feeling better and smarter about your body. I promise."
279,MED_63,"I went to see Ingrid after having back and sciatic pain that would not go away. I was having trouble even getting in and out of my car. She performed a thorough intake and and was very interested in helping to find the right treatment for my issue. She did a needling technique I had never tried before - and the next day, the pain was gone! After one more follow up visit and some exercises to do at home, I'm doing much better. She is very kind and attentive and made me feel immediately at ease. Would highly recommend!!"
280,MED_63,Dr. Ingrid is an exceptional doctor. She used a technique known as dry-needling that totally healed my back. The office is in a great location and the entire staff is friendly. If you want a healing find Dr. E!
281,MED_63,"I was suffering from upper back pain between and around my shoulders that was causing me to pop Advil and Tylenol throughout the day like snacks and that was impacting my ability to concentrate. I saw Dr. Anderson and she did an amazing job treating me for the pain. By the time, I left that first visit my pain had dramatically improved, and it was completely gone by the time of our second visit a few days later. Dr. Anderson was very detail oriented, patiently soliciting the details of my pain and then providing me with information about what she believed was at the root of my troubles while suggesting how she was going to approach the therapy. She was very attentive, agreeable, and approachable and I felt well informed at every step of the treatment.I would recommend Dr. Anderson for anyone suffering from recurring muscular skeletal pains. I now know where to go should my neck or back trouble me again!"
282,MED_63,"Physical Therapy is a tricky one for me. I think I'm like most people when I say, all I want is fast results and very little homework. Dr. Anderson understood this all too well, and did a fantastic job at satisfying this while also providing me with some real pain relief. For years I have been avoiding doing activities that consistently result in pain, but it got to the point where there were few activities left I could do, and it was time to not only treat some acute pain I was suffering from a kickboxing injury, but to figure out the root problem. I've had 3 sessions and my acute pain is gone, and preventable in the future with the exercises I have (and I'm back at kickboxing!). With the underlying causes, we've been working together, and I've noticed I'm having considerably less day-to-day pain, which I had just got used to. Faith in PT is restored."
283,MED_63,"I came in to see Dr. Anderson for a wrist issue that is usually just a recurring annoyance and had transformed in to a full scale pain issue. I type a LOT for work, particularly leading up to the summer months, and my right wrist had gotten bad enough that I couldn't look at it without hurting! I went in and ten minutes later (only a few of them excruciating!) I was able to walk out feeling confident my hand wouldn't fall off. She gave me some really easy massage techniques I can do on my own while watching TV and voila! My husband has some outstanding back issues that he's just started seeing Dr. Anderson for and she's been wonderful. He tends to tense up when he thinks a ""pop"" is coming which makes traditional mobilization difficult. She's done some massage and small mobilizations on his spine and plans to use the red cord system to help him get back on track.What I love most about Dr. Anderson isn't that she gets results, it's that she really cares about her patients and is passionate about what she does. Whether I've seen her in office or out and about, she really tries to educate people on the way their bodies work and how to keep them healthy without being a total loon. She recognizes that people will always do things that are bad for them (playing nine straight hours of video games, working for 60 hours a week at the computer, wearing flip flops...) and tries to give her patients the tools they need to get through their bad habits without breaking themselves. She's personable and professional and her office staff (comprised of the amazing Amber) is flexible and helpful. Don't tell her this, but my clumsy ass is thankful for a PT nearby who will put up with me!"
284,MED_63,"I first visited Intown Physical Therapy to address a long-time shoulder issue exacerbated by a recent injury. Ingrid was extremely thorough in her review of my range of motion, pain points, strength issues, etc. and in a matter of weeks was able to get my shoulder not only functional again, but back in the gym with targeted exercised to rehab and restrengthen - and no surgery! Since then I've been back several times with different issues (knee, hip) and am experiencing the same results. Ingrid's deep and up-to-date knowledge of body mechanics combined with her awesome ""bedside manner"" has earned my trust. Her staff is great as well - very friendly, accommodating, and flexible; I've never had issues getting scheduled in short order. I highly recommend ITP!"
285,MED_63,"After reading all of Dr. Anderson's amazing reviews, I was very hopeful that she could help me. She was not covered by my insurance, but I really needed someone who would take the time to understand what was going on with my uncommon ailment.At my first appointment, I made it clear to Dr. Anderson that I was not really looking for treatment as I was waiting on surgery to correct my problem. I wanted suggestions for an exercise program I could do with my significant physical limitations until my surgery. She said she could provide that and also suggested a treatment option. I advised Dr. Anderson that I had little to no hope that her suggested treatment option would work because I had been doing years of similar treatments at other practices with zero improvement; however, since it wouldn't hurt anything to try and I was already there, I agreed to it. After approximately four appointments (and $400 later), I had no improvement in my pain and Dr. Anderson had shown me one exercise that could work for me. At the last appointment I had with her, she said she would write up a program and email it to me.I never heard from her again. I tried calling her office a dozen or so times during regular business hours. Sometimes I received the answering service but several times I was able to get through to the receptionist. The receptionist let me know the office didn't get the messages I left with the answering service. The last time I was able to reach the receptionist, I explained that I had not received the exercises Dr. Anderson had promised and would like to speak with Dr. Anderson. I emphasized that Dr. Anderson was not returning my messages. The receptionist told me he would personally make sure Dr. Anderson called me back as soon as she walked in the door. I did not hear from the office again. I tried many times after that to reach the office but my phone calls were not answered.I feel very disappointed with my experience at this office. I do not feel that I would recommend this provider to anyone."
286,MED_63,I've been working with Jennifer at IPT for a couple of months now. I had a rotator cuff injury in November 2015 and she's helped me enormously in dealing with the pain and providing exercises to help with healing. She's just wonderful - she's strong but gentle as needed and fully explains what she's doing and why. She asks questions and educates you as she's working with you.
287,MED_63,"I could not imagine a better experience with a physical therapist- I walked into Dr. Anderson's office barely able to walk after an accident at work that left me in agonizing lower back pain. I needed for someone to pull out all the stops, since I have a very active job that requires me to be on my feet constantly, and that she did. IN ABUNDANCE. She was incredibly gentle, and what I thought was back pain that would put me out of commission for weeks (or more!) was resolved in two days. Seriously, I hobbled pathetically into her office on a Wednesday, went to work on Thursday, went back for a brief follow-up and was dancing by Friday!"
288,MED_63,"Dr. Anderson is an outstanding physical therapist. She quickly assessed my problem and had me back on my feet ( or using my knee, to be exact) in no time. Her office is pleasant, friendly and has easy access. Her wealth of knowledge and understanding of the body is clear to see.If you are hurting, go to see her!"
289,MED_63,"I have been receiving therapy for postpartum back and hip pain. So far, I have been very impressed. The young woman who signed me in was courteous and knowledgeable. I found immediate relief from my hip pan after our appointment, and was given exercises to work on improving my abdominal tone to help with the back pain. Dr. Anderson was professional without being stuffy. I felt as though I was in very good hands. I am going back for follow-up treatment in the coming weeks!"
290,MED_63,"Dr. Anderson takes a unique approach with patient care. In the interest of full disclosure, I am a PT myself, albeit not in the same setting, so I am skeptical and always ask questions. She took my suggestions and ideas seriously and I felt involved in the decision making process. She was interested in hearing what I felt the problem was as what it was preventing me from doing. In my case, I had goals to participate in several road races that my injury was preventing. From there, she didn't just say, ""Do these exercises."" Instead, she designed a treatment plan that involved clinic time that just wasn't repeating my home program. Add to that, I had a do-able home exercise program. After several sessions at Intown PT, I was able to attain my first goal by competing in my 10K race. With no pain and greatly improved strength, I am now preparing for my next race this fall. Thank you!!"
291,MED_64,"Our son injured his shoulder in a rugby match and he had gotten therapy here. They took special care of my teen and in the weeks that were projected, our son was well on his way to recovery. Shortly thereafter, our son also dances and took 1st Place in Okinawa with an almost 100% repaired shoulder. Thanks to the entire caring staff."
292,MED_64,"This place is great! It was also covered by my Anthem PPO! I had previously gone to another PT place and it didnt do much for me since there was only one appointment per week that accommodated my work schedule. That's when I discovered this place. Their last appointment is at 5pm, which works perfectly with my work schedule so I was able to go 3 times a week after work. I didn't think my tennis elbows would ever get better, but with a very consistent therapy of warm compress, massage, and these cool hammer machines, the pain receded. After months of pain I legit thought I was a lost cause. The staff is super friendly and they have televisions that have the food channel (or sports), so that's an even bigger bonus for killing the boredom while sitting there immobile. PARKING: Giant private lot"
293,MED_64,"I absolutely love, love, love this team! I have had my neck and knee rehabbed by this team and it has made a HUGE difference in my quality of life. Every single member of the team is professional, conscientious, and caring. They are also a lot of fun to hang around. Do consider them first if you are looking for any type of PT treatment. You will get excellent care!"
294,MED_64,"I have been going to Advanced Orthopedic Physical Therapy for just over a year now. I have had a complicated knee replacement and have had to have a total of 3 surgeries on my right knee. I have worked with Patti, Solomon and Russ. Russ is my main guy and he has kept me in the best shape he can due to my issues. I have lately graduate to a Blood Restriction machine for my leg and it has worked me more in such a short period, 2 sessions with 225 reps each day plus today added 10 minutes on the stationary bike today. The people are all great to work with and the atmosphere is friendly also. Thanks everyone at Advanced Orthopedic for your help."
295,MED_64,"I cannot write a review that would adequately report how excellent Patty, Russ, Solomon and the rest of the staff are at this facility. I have had arthroscopic need surgery and two spinal fusions. Between the in office visits and the fantastic aqua therapy my recovery has been nothing short of remarkable - and enjoyable. I am tough customer, by the way, so, you have to quite good to impress me. They impress me. Thank you!"
296,MED_64,"I am sooooo grateful for all the healing the people at this place have brought to my life! I was suffering from plantar fasciitis and achilles tendonitis for 1.5 years and after seeing two other PT places, this was the only place that helped me :-) I received PT for about 5 months and improved significantly. My physical therapist was Solomon along with the PT assistants. Here is the rundown: they begin with a 15 min. hot wrap on my feet, they lasered my feet (to promote healing) for about 5mins. a foot followed by another type of laser with warm gel (for about 5mins. a foot), they use this powerful massage machine they call ""the hammer"" on my entire calves (to help with my knots), hand massage on each foot which hurt at times but gave me such relief, and finally ending with taping of my feet that gave me lots of arch support. This place deals with lots of athletes from CSULB, therfore I knew I was in the right place to begin with! Athletes ALWAYS get the best treatment, rght? I've seen them work on people with shoulder, knee, hip, and hand problems.I definitely recommend this place, plus everyone is super nice!"
297,MED_64,I Had a work knee injury that needed to get better. I was sent to Advanced Orthopedic from Kaiser. It is a very friendly and professional atmosphere. My physical therapist was Patty along with the amazing assistants. They will all keep you on track while you do your stretches and exercises. And will remind you if you forget any. :)
298,MED_64,I just wanted to let people know how good these guys are. They have a very caring staff they ask how things are working for you. They take their time and work on what you need them to work on. If something is not working they change it up. I feel very comfortable sending everyone I know here for I know how well they will be taken care of. I highly recommend coming here for all your pains.
299,MED_64,"I've had several sports/work injuries through the years that required rehab. Of all the PT offices I've used, AOPT is the BEST bar none. Patti and her staff are courteous, attentive, and very knowledgable. I was referred to AOPT by my Kerlin/Jobe surgeon, Dr. Kvitne who considers AOPT tops in their field - and I certainly concur."
